Application Date,Case Number,Address,Latitude,Longitude,CD#,Community Plan Area,Project Description,Request Type,Applicant Contact
3/13/2015,DIR-2015-1011-DRB-SPP,11661 W SAN VICENTE BLVD 90049,34.0542791,-118.4643612,11,Brentwood - Pacific Palisades,DESIGN REVIEW AND PROJECT PERMIT COMPLIANCE FOR THE INSTALLATION OF ONE MONUMENT SIGN FOR AN EXISTING OFFICE BUILDING.,,DRB-DESIGN REVIEW BOARD
3/13/2015,ENV-2015-1012-CE,11661 W SAN VICENTE BLVD 90049,34.0542791,-118.4643612,11,Brentwood - Pacific Palisades,DESIGN REVIEW AND PROJECT PERMIT COMPLIANCE FOR THE INSTALLATION OF ONE MONUMENT SIGN FOR AN EXISTING OFFICE BUILDING.,,CE-CATEGORICAL EXEMPTION
3/18/2015,ZA-2015-1065-CEX,1338 N BELLA OCEANA VISTA 90272,34.061034,-118.545046,11,Brentwood - Pacific Palisades,CONSTRUCTION OF A 182 SF SINGLE STORY ADDITION,,CEX-COASTAL EXEMPTION
3/18/2015,ZA-2015-1056-CEX,1277 N CALLE DE SEVILLA 90272,34.068933,-118.559204,11,N/A,NEW UNCOVERED ROOF STRUCTURE,,CEX-COASTAL EXEMPTION
3/19/2015,ZA-2015-1087-CEX,1829 S CHASTAIN PKWY E 90272,34.07151,-118.547792,11,Brentwood - Pacific Palisades,"POOL, SPA, SLIDE AND TWO PATIO COVERS",,CEX-COASTAL EXEMPTION
3/12/2015,ZA-2015-1009-CEX,15285 W DE PAUW ST 90272,34.039062,-118.525877,11,Brentwood - Pacific Palisades,POOL /SPA: GRADING AND INSTALLATION,,CEX-COASTAL EXEMPTION
3/12/2015,ENV-2015-999-EAF,1245 W INNES AVE 90026,34.0716759,-118.249805,1,Silver Lake - Echo Park - Elysian Valley,CONDITIONAL USE FOR A ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY,,EAF-ENVIRONMENTAL ASSESSMENT
3/12/2015,ZA-2015-998-CUW,1245 W INNES AVE 90026,34.0716759,-118.249805,1,Silver Lake - Echo Park - Elysian Valley,CONDITIONAL USE FOR A ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY,,CUW-CONDITIONAL USE - WIRELESS
3/16/2015,ZA-2015-1034-CEX,408 N SURFVIEW DR 90272,34.047872,-118.565812,11,Brentwood - Pacific Palisades,COASTAL EXEMPTION,,CEX-COASTAL EXEMPTION
3/31/2015,DIR-2015-1205-CWC,4130 N HOMER ST 90031,34.091465,-118.205575,1,Northeast Los Angeles,PURSUANT TO LAMC 12.20.3I CONFORMING WORK ON A CONTRIBUTING ELEMENT FOR REAR ONE-STORY ADDITION OF 247 SQ. FT. AND WINDOW REPLACEMENTS. THE REAR ONE-STORY ADDITION OF 247 SQ. FT. SHALL HAVE A GABLED R,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/25/2015,ENV-2015-1144-CE,3224 N GLENDALE BLVD 90039,34.1180163,-118.2604364,13,Northeast Los Angeles,A CONDITIONAL USE TO ALLOW THE ON-SITE SALE & CONSUMPTION OF BEER AND WINE ONLY IN CONJUNCTION WITH THE CHANGE OF USE OF AN (E) RETAIL STORE AND TAKE-OUT RESTUARANT TO RESTAURANT,,CE-CATEGORICAL EXEMPTION
3/25/2015,ZA-2015-1143-CUB-CU,3224 N GLENDALE BLVD 90039,34.1180163,-118.2604364,13,Northeast Los Angeles,A CONDITIONAL USE TO ALLOW THE ON-SITE SALE & CONSUMPTION OF BEER AND WINE ONLY IN CONJUNCTION WITH THE CHANGE OF USE OF AN (E) RETAIL STORE AND TAKE-OUT RESTUARANT TO RESTAURANT,,CUB-Conditional Use Beverage-Alcohol
3/24/2015,ENV-2015-1132-CE,9915 W ANTHONY PL 90210,34.103309,-118.432659,5,Bel Air - Beverly Crest,ENVIRONMENTAL CLEARANCE,,CE-CATEGORICAL EXEMPTION
4/2/2015,ENV-2015-1244-EAF,10830 W CHALON ROAD 90077,34.082288,-118.455436,5,Bel Air - Beverly Crest,"HAUL ROUTE FOR A SFD, EXPORT OF 10,562 CUBIC YARDS OF EARTH",,EAF-ENVIRONMENTAL ASSESSMENT
3/25/2015,ENV-2015-1142-EAF,1422 N DEVLIN DR 90069,34.094862,-118.386965,4,Hollywood,"EAF FOR HAUL ROUTE AND EXPORT OF 4,572 CUBIC YARDS",,EAF-ENVIRONMENTAL ASSESSMENT
4/2/2015,AA-2015-1235-COC,2471 N NALIN DR 90077,34.1223185,-118.4660903,5,Bel Air - Beverly Crest,A CERTIFICATE OF COMPLIANCE OR A CONDITIONAL CERTIFICATE OF COMPLIANCE PURSUANT TO SECTION 66499.35 OF THE SUBDIVISION MAP ACT.,,COC-CERTIFICATE OF COMPLIANCE
4/1/2015,DIR-2015-1218-DRB-SPP-MSP,2553 N SUMMITRIDGE DR 90210,34.121053,-118.421878,5,Bel Air - Beverly Crest,"CONSTRUCTION OF NEW SWIMMING POOL & SPA WITH 4,447 SF, A 1,814 SF DECK, A 625 SF CABANA & LOWER LEVEL GYM/ALQ WITH 2,359 SF IN CONJUNCTION WITH AN EXISTING SINGLE FAMILY DWELLING AND GARAGE IN RE40-1",,DRB-DESIGN REVIEW BOARD
4/1/2015,ENV-2015-1219-CE,2553 N SUMMITRIDGE DR 90210,34.121053,-118.421878,5,Bel Air - Beverly Crest,"CONSTRUCTION OF NEW SWIMMING POOL & SPA WITH 4,447 SF, A 1,814 SF DECK, A 625 SF CABANA & LOWER LEVEL GYM/ALQ WITH 2,359 SF IN CONJUNCTION WITH AN EXISTING SINGLE FAMILY DWELLING AND GARAGE IN RE40-1",,CE-CATEGORICAL EXEMPTION
3/31/2015,ENV-2015-1192-EAF,1118 N MCCADDEN PL 90038,34.091755,-118.337117,4,Hollywood,DEMOLITION OF EXISTING BUILDINGS AND CONSTRUCTION OF A NEW1 TO 3 STORY SENIOR CENTER AND HOMELESS SHELTER AND TRANSITIONAL HOUSING.,,EAF-ENVIRONMENTAL ASSESSMENT
3/31/2015,ZA-2015-1198-CEX,461 W 9TH ST 90731,33.7357874,-118.2871548,15,San Pedro,MODIFY (E) T-MOBILE CELLSITE BY REMOVING/REPLACING 3 X (E) ANTENNAS W/3 X (N) ANTENNAS; INSTALL 3 X (N) RRU'S ON (E) ROOFTOP,,CEX-COASTAL EXEMPTION
4/2/2015,CPC-2008-3537-CU-PA2,11047 N DE SOTO AVE 91311,34.27149,-118.589796,12,Chatsworth - Porter Ranch,CU-CONDITIONAL USE,,()-
3/31/2015,ENV-2015-1202-EAF,421 E 6TH ST 90013,34.042755,-118.245341,14,Central City,CONDITIONAL USE FOR A NEW ROOFTOP VERIZON WIRELESS TELECOMMUNICATIONS FACILITY.,,EAF-ENVIRONMENTAL ASSESSMENT
3/31/2015,ZA-2015-1201-CUW,421 E 6TH ST 90013,34.042755,-118.245341,14,Central City,CONDITIONAL USE FOR A NEW ROOFTOP VERIZON WIRELESS TELECOMMUNICATIONS FACILITY.,,CUW-CONDITIONAL USE - WIRELESS
4/3/2015,ENV-2015-1254-EAF,510 S BROADWAY 90013,34.0475344,-118.250685,14,Central City,FULL-LINE OF ALCOHOL BEVERAGES SALES.,,EAF-ENVIRONMENTAL ASSESSMENT
4/3/2015,ZA-2015-1255-CUB,510 S BROADWAY 90013,34.0475344,-118.250685,14,Central City,FULL-LINE OF ALCOHOL BEVERAGES SALES.,,CUB-Conditional Use Beverage-Alcohol
3/27/2015,ENV-2015-1167-CE,901 S BROADWAY 90015,34.0424049,-118.2565442,14,Central City,CONDITIONAL USE FOR ALCOHOLIC BEVERAGE CUB/CUX ENTERTAINMENT AND ZONE VARAINCE REGARDING LOADING DOCK.,,CE-CATEGORICAL EXEMPTION
3/27/2015,ZA-2009-1458-CUB-CUX-ZV-PA1,901 S BROADWAY 90015,34.0424049,-118.2565442,14,Central City,CUB-Conditional Use Beverage-Alcohol,,()-
3/26/2015,CPC-2015-1158-TDR-MCUP-CUX-SPR,1020 S FIGUEROA ST 90015,34.0441771,-118.2642446,14,Central City,MIXED USE DEVELOPMENT CONSISTING OF A 250 ROOM HOTEL AND 650 RESIDENTIAL CONDOS AND RETAIL SPACE.,,TDR-TRANSFER OF DEVELOPMENT RIGHTS (aka TFAR)
3/26/2015,CPC-2015-1160-DA,1020 S FIGUEROA ST 90015,34.0441771,-118.2642446,14,Central City,MIXED USE DEVELOPMENT CONSISTING OF A 250 ROOM HOTEL AND 650 RESIDENTIAL CONDOS AND RETAIL SPACE.,,DA-DEVELOPMENT AGREEMENT
3/26/2015,ENV-2015-1159-EAF,1020 S FIGUEROA ST 90015,34.0441771,-118.2642446,14,Central City,MIXED USE DEVELOPMENT CONSISTING OF A 250 ROOM HOTEL AND 650 RESIDENTIAL CONDOS AND RETAIL SPACE.,,EAF-ENVIRONMENTAL ASSESSMENT
4/3/2015,ZA-2005-1673-ZV-ZAA-SPR-PA2,900 S FIGUEROA ST 90015,34.0459027,-118.2628559,9,Central City,ZV-ZONE VARIANCE,,()-
3/31/2015,ENV-2015-1190-EAF,800 S GRAND AVE 90014,34.0455029,-118.257822,14,Central City,SALE OF FULL LINE OF ALCOHOLIC BEVERAGES IN CONJUNCTION WITH A NEW PHARMACY.,,EAF-ENVIRONMENTAL ASSESSMENT
3/31/2015,ZA-2015-1189-CUB,800 S GRAND AVE 90014,34.0455029,-118.257822,14,Central City,SALE OF FULL LINE OF ALCOHOLIC BEVERAGES IN CONJUNCTION WITH A NEW PHARMACY.,,CUB-Conditional Use Beverage-Alcohol
3/23/2015,DIR-2015-1113-SPP,864 N VERMONT AVE 90029,34.0871167,-118.2916927,13,Hollywood,"CHANGE OF USE OF EXISTING 1,520 SF RETAIL UNIT INTO A PRIVATE HOOKAH LOUNGE, NO ADDITIONAL SF.",,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
3/23/2015,ENV-2015-1114-CE,864 N VERMONT AVE 90029,34.0871167,-118.2916927,13,Hollywood,"CHANGE OF USE OF EXISTING 1,520 SF RETAIL UNIT INTO A PRIVATE HOOKAH LOUNGE, NO ADDITIONAL SF.",,CE-CATEGORICAL EXEMPTION
3/23/2015,DIR-2015-1133-CWNC,10014 N WEALTHA AVE 91352,34.252303,-118.373276,7,Sun Valley - La Tuna Canyon,PURSUANT TO LAMC 12.20.3 J CONFORMING WORK ON A NON-CONTRIBUTING ELEMENT IN THE STONEHURST HPOZ FOR THE INSTALLMENT OF 16 SOLAR PANELS IN THE REAR SOUTH-EAST FACING ROOF ON THE EXISTING RESIDENCE.,,CWNC-CONFORMING WORK NON-CONTRIBUTING ELEMENTS
4/1/2015,DIR-2015-1209-SPP,3152 E FUTURE ST 90065,34.101107,-118.2295947,1,Northeast Los Angeles,"CONSTRUCTION OF A NEW 2,274 SF SFD ON A VACANT LOT",,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
4/1/2015,ENV-2015-1210-EAF,3152 E FUTURE ST 90065,34.101107,-118.2295947,1,Northeast Los Angeles,"CONSTRUCTION OF A NEW 2,274 SF SFD ON A VACANT LOT",,EAF-ENVIRONMENTAL ASSESSMENT
4/1/2015,DIR-2015-1214-SPP,3164 E FUTURE ST 90065,34.1013826,-118.229544,1,Northeast Los Angeles,"CONSTRCUTION OF A NEW 2,311 SF SFD WITH TWO CAR GARAGE.",,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
3/26/2015,DIR-2015-1152-SPP,1805 N KILBOURN ST 90065,34.1029583,-118.2317469,1,Northeast Los Angeles,CONSTRUCTION OF NEW SFD.,,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
3/26/2015,ENV-2015-1153-EAF,1805 N KILBOURN ST 90065,34.1029583,-118.2317469,1,Northeast Los Angeles,CONSTRUCTION OF NEW SFD.,,EAF-ENVIRONMENTAL ASSESSMENT
4/1/2015,DIR-2015-1260-CWC,347 S ARDEN BLVD 90020,34.06752,-118.326256,4,Wilshire,"PURSUANT TO LAMC 12.20.3I CONFORMING WORK ON A CONTRIBUTING STRUCTURE IN THE WINDSOR SQUARE HPOZ FOR STUCCO REMOVAL, NEW RESTUCCO, AND RE-ROOF. THE EXISTING WATER DAMAGED ROUGH TEXTURED AND PAINTED ST",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/31/2015,DIR-2015-1195-DB,836 S CRENSHAW BLVD 90005,34.057997,-118.320744,4,Wilshire,A DENSITY BONUS APPLICATION FOR TTWO ON-MENU INCENTIVESIN CONJUNCTION WITH THE CONSTRUCTION OF A NEW 5 STORY APARTMENT BUILDING WITH A SINGLE LEVEL SUBTERRANEAN GARAE UTILIZING PARKING OPTION 1,,DB-DENSITY BONUS
3/31/2015,ENV-2015-1196-EAF,836 S CRENSHAW BLVD 90005,34.057997,-118.320744,4,Wilshire,A DENSITY BONUS APPLICATION FOR TTWO ON-MENU INCENTIVESIN CONJUNCTION WITH THE CONSTRUCTION OF A NEW 5 STORY APARTMENT BUILDING WITH A SINGLE LEVEL SUBTERRANEAN GARAE UTILIZING PARKING OPTION 1,,EAF-ENVIRONMENTAL ASSESSMENT
3/25/2015,DIR-2015-1226-CWC,940 S WESTCHESTER PL 90019,34.0542779,-118.315098,4,Wilshire,PURSUANT TO LAMC 12.20.3 I CONFORMING WORK ON CONTRIBUTING ELEMENTS IN THE WILSHIRE PARK HPOZ TO MODIFY PREVIOUSLY APPROVED PLANS TO INSTALL CASEMENT WINDOWS IN PLACE OF FRENCH DOORS.,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/31/2015,DIR-2015-1197-CWC,5631 E ASH ST 90042,34.113072,-118.196135,1,Northeast Los Angeles,PURSUANT TO LAMC 12.20.3I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE HIGHLAND PARK-GARVANZA HPOZ FOR WINDOW REPLACEMENT.,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/27/2015,DIR-2015-1173-SPP-SPPA-CCMP,118 S AVENUE 50 90042,34.1044371,-118.201802,1,Northeast Los Angeles,DEMOLITION OF AN EXISTING CHURCH AND CONSTRUCTION OF A 29 UNIT CONDONIUMS.,,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
3/27/2015,ENV-2015-1174-EAF,118 S AVENUE 50 90042,34.1044371,-118.201802,1,Northeast Los Angeles,DEMOLITION OF AN EXISTING CHURCH AND CONSTRUCTION OF A 29 UNIT CONDONIUMS.,,EAF-ENVIRONMENTAL ASSESSMENT
4/3/2015,TT-73331-CN,118 S AVENUE 50 90042,34.1044371,-118.201802,1,Northeast Los Angeles,TENTATIVE TRACT MAP FOR THE CONSTRUCTION OF A 29 UNIT CONDOMINUM OVER FIVE BUILDINGS WITH 64 PARKING SPACES,,CN-NEW CONDOMINIUMS
3/24/2015,DIR-2015-1137-CWNC,427 N AVENUE 52 90042,34.111574,-118.202882,1,Northeast Los Angeles,PURSUANT TO LAMC 12.20.3 J CONFORMING WORK ON A NON-CONTRIBUTING ELEMENT IN THE HIGHLAND PARK-GARVANZA HPOZ TO INSTALL SOLAR PANELS ON THE GARAGE AND SOUTHWEST FACING FRONT ROOF.,,CWNC-CONFORMING WORK NON-CONTRIBUTING ELEMENTS
3/27/2015,DIR-2015-1184-CWNC,201 N AVENUE 55 90042,34.109641,-118.196102,1,Northeast Los Angeles,PURSUANT TO LAMC 12.20.3J CONFORMING WORK ON A NON-CONTRIBUTING ELEMENT FOR APPLICATION OF TRIM AROUND WINDOWS AS SHOWN IN EXHIBIT A.,,CWNC-CONFORMING WORK NON-CONTRIBUTING ELEMENTS
4/1/2015,ENV-2015-1215-EAF,317 S AVENUE 57 90042,34.104968,-118.191948,1,Northeast Los Angeles,DEMOLITION OF AN EXISTING SFD AND DEVELOPMENT OF A 5 LOT SAMLL LOT SUBDIVISION.,,EAF-ENVIRONMENTAL ASSESSMENT
4/1/2015,VTT-73461-SL,317 S AVENUE 57 90042,34.104968,-118.191948,1,Northeast Los Angeles,DEMOLITION OF AN EXISTING SFD AND DEVELOPMENT OF A 5 LOT SAMLL LOT SUBDIVISION.,,SL-SMALL LOT SUBDIVISION
4/1/2015,DIR-2015-1216-CWC,6555 E MERIDIAN ST 90042,34.120486,-118.174731,14,Northeast Los Angeles,PURSUANT TO LAMC 12.20.3I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE HIGHLAND PARK - GARVANZA HPOZ FOR WINDOW REPLACEMENT. ON THE REAR (NORTH) ELEVATION AN EXISTING GLASS SLIDING DOOR SHALL BE R,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/27/2015,DIR-2015-1181-CWC,6302 E PLANADA AVE 90042,34.1211783,-118.1785408,14,Northeast Los Angeles,"PURSUANT TO LAMC 12.20.3I, CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE HIGHLAND PARK-GARVANZA HPOZ AT 6302 E. PLANADA FOR WINDOW AND DOOR REPLACEMENT AND RELOCATION AND RECONSTRUCTION OF 12?6? X",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/27/2015,DIR-2015-1177-CWC,6306 E PLANADA AVE 90042,34.1211679,-118.1784951,14,Northeast Los Angeles,PURSUANT TO LAMC 12.20.3I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE HIGHLAND PARK-GARVANZA HPOZ FOR WINDOW REPLACEMENT/RESTORATION.,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/31/2015,DIR-2015-1187-COA,5264 E RAPHAEL ST 90042,34.114108,-118.202427,1,Northeast Los Angeles,"PURSUANT TO LOS ANGELES MUNICIPAL CODE SECTION 12.20.3-K, A CERTIFICATE OF APPROPRIATENESS FOR A 1,365 SQUARE FOOT ADDITION TO A SINGLE FAMILY DWELLING IN THE HIGHLAND PARK ? GARVANZA HPOZ.",,COA-CERTIFICATE OF APPROPRIATENESS
3/31/2015,ENV-2015-1188-CE,5264 E RAPHAEL ST 90042,34.114108,-118.202427,1,Northeast Los Angeles,"PURSUANT TO LOS ANGELES MUNICIPAL CODE SECTION 12.20.3-K, A CERTIFICATE OF APPROPRIATENESS FOR A 1,365 SQUARE FOOT ADDITION TO A SINGLE FAMILY DWELLING IN THE HIGHLAND PARK ? GARVANZA HPOZ.",,CE-CATEGORICAL EXEMPTION
3/27/2015,DIR-2015-1175-CWNC,322 E STOWE TER 90042,34.115205,-118.189225,1,Northeast Los Angeles,"PURSUANT TO LAMC 12.20.3J CONFORMING WORK ON A NON-CONTRIBUTING ELEMENT IN THE HIGHLAND PARK GARVANZA HPOZ FOR EXTERIOR REMODEL INCLUDING: NEW CEMENT BOARD SIDING, WINDOW REPLACEMENTS, DOOR REPLACEMEN",,CWNC-CONFORMING WORK NON-CONTRIBUTING ELEMENTS
4/2/2015,ENV-2015-1238-EAF,1400 N STANLEY AVE 90046,34.0962208,-118.3560225,4,Hollywood,DEMOLITION OF EXISTING SFD AND DEVELOPMENT OF A 8 LOT SMALL LOT SUBDIVISION.,,EAF-ENVIRONMENTAL ASSESSMENT
4/2/2015,VTT-73394-SL,1400 N STANLEY AVE 90046,34.0962208,-118.3560225,4,Hollywood,DEMOLITION OF EXISTING SFD AND DEVELOPMENT OF A 8 LOT SMALL LOT SUBDIVISION.,,SL-SMALL LOT SUBDIVISION
4/2/2015,ZA-2015-1239-ZAA,1400 N STANLEY AVE 90046,34.0962208,-118.3560225,4,Hollywood,DEMOLITION OF EXISTING SFD AND DEVELOPMENT OF A 8 LOT SMALL LOT SUBDIVISION.,,"ZAA-AREA,HEIGHT,YARD,AND BLDG LINE ADJMNTS GT 20% (SLIGHT MODIFICATIONS)"
3/27/2015,DIR-2015-1163-DRB-SPP-MSP,7766 TORREYSON DR 90046,34.1284265,-118.3666919,4,Hollywood,"NEW 2-STORY, 42 FOOT DIAMETER SINGLE FAMILY DWELLING AND ATTACHED 2-CAR GARAGE.",,DRB-DESIGN REVIEW BOARD
3/27/2015,ENV-2015-1164-CE,7766 TORREYSON DR 90046,34.1284265,-118.3666919,4,Hollywood,"NEW 2-STORY, 42 FOOT DIAMETER SINGLE FAMILY DWELLING AND ATTACHED 2-CAR GARAGE.",,CE-CATEGORICAL EXEMPTION
3/24/2015,ENV-2015-1121-CE,5009 E AXTELL ST 90032,34.0862335,-118.1733479,14,Northeast Los Angeles,LEGALIZATION/ADDITION OF A 3RD DWELLING UNIT.,,CE-CATEGORICAL EXEMPTION
3/24/2015,ZA-2015-1120-ZAA,5009 E AXTELL ST 90032,34.0862335,-118.1733479,14,Northeast Los Angeles,LEGALIZATION/ADDITION OF A 3RD DWELLING UNIT.,,"ZAA-AREA,HEIGHT,YARD,AND BLDG LINE ADJMNTS GT 20% (SLIGHT MODIFICATIONS)"
3/31/2015,DIR-2015-1191-AC,1786 N NORTH SPRING ST 90031,34.071129,-118.222715,1,Northeast Los Angeles,CHANGE OF USE FROM WAREHOUSE AND STORAGE TO OFFICES AND INCLUDES EXTERIOR ALTERATIONS AND INTERIOR TENANT IMPROVEMENTS,,AC-ADMINISTRATIVE CLEARANCE
4/1/2015,ENV-2015-1223-EAF,2500 W WILSHIRE BLVD 90057,34.0600418,-118.2811887,1,Westlake,ADAPTIVE REUSE OF AN EXISTING 12-STORY COMMERCIAL OFFICE BUILDING TO A 248 RESIDENTIAL BUILDING.,,EAF-ENVIRONMENTAL ASSESSMENT
4/1/2015,ZA-2015-1222-ZAD,2500 W WILSHIRE BLVD 90057,34.0600418,-118.2811887,1,Westlake,ADAPTIVE REUSE OF AN EXISTING 12-STORY COMMERCIAL OFFICE BUILDING TO A 248 RESIDENTIAL BUILDING.,,ZAD-ZA DETERMINATION (PER LAMC 12.27)
3/27/2015,AA-2015-1178-COC,3271 S INGLEWOOD BLVD 90066,34.016498,-118.437412,11,Palms - Mar Vista - Del Rey,CERTIFICATE OF COMPLIANCE TO LEGALIZE A LOT FOR A SINGLE FAMILY RESIDENCE.,,COC-CERTIFICATE OF COMPLIANCE
3/27/2015,ENV-2015-1179-CE,3271 S INGLEWOOD BLVD 90066,34.016498,-118.437412,11,Palms - Mar Vista - Del Rey,CERTIFICATE OF COMPLIANCE TO LEGALIZE A LOT FOR A SINGLE FAMILY RESIDENCE.,,CE-CATEGORICAL EXEMPTION
3/25/2015,VTT-72962-SL,1815 S REDONDO BLVD 90019,34.043339,-118.35224,10,West Adams - Baldwin Hills - Leimert,8 NEW LOTS,,SL-SMALL LOT SUBDIVISION
4/2/2015,ENV-2015-1232-EAF,8467 W 4TH ST 90048,34.0716865,-118.3757379,5,Wilshire,"DEMOLITION OF AN EXISTING DUPLEX AND CONSTRUCTION OF A NEW TWO-STORY 62 OR OLDER ELDERCARE FACILITY FOR DISABLED GUESTS, WITH 18 TOTAL GUEST ROOMS, IN THE R2-1-O ZONE.",,EAF-ENVIRONMENTAL ASSESSMENT
4/2/2015,ZA-2015-1231-ELD,8467 W 4TH ST 90048,34.0716865,-118.3757379,5,Wilshire,"DEMOLITION OF AN EXISTING DUPLEX AND CONSTRUCTION OF A NEW TWO-STORY 62 OR OLDER ELDERCARE FACILITY FOR DISABLED GUESTS, WITH 18 TOTAL GUEST ROOMS, IN THE R2-1-O ZONE.",,ELD-ELDER CARE FACILITIES
4/3/2015,ENV-2015-1246-EAF,750 N EDINBURGH AVE 90046,34.085306,-118.363441,5,Hollywood,DEMOLITION OF 2 APARTMENT BUILDING AND DEVELOPMENT OF A 8 LOT SMALL LOT SUBDIVISION.,,EAF-ENVIRONMENTAL ASSESSMENT
4/3/2015,VTT-73442-SL,750 N EDINBURGH AVE 90046,34.085306,-118.363441,5,Hollywood,DEMOLITION OF 2 APARTMENT BUILDING AND DEVELOPMENT OF A 8 LOT SMALL LOT SUBDIVISION.,,SL-SMALL LOT SUBDIVISION
3/24/2015,ENV-2015-1134-EAF,118 N FLORES ST 90048,34.0750441,-118.3707527,5,Wilshire,DEMOLITION OF EXISTING APARTMENTS AND DEVELOPMENT OF A 11 LOT SMALL LOT SUBDIVISION.,,EAF-ENVIRONMENTAL ASSESSMENT
3/24/2015,VTT-73441-SL,118 N FLORES ST 90048,34.0750441,-118.3707527,5,Wilshire,DEMOLITION OF EXISTING APARTMENTS AND DEVELOPMENT OF A 11 LOT SMALL LOT SUBDIVISION.,,SL-SMALL LOT SUBDIVISION
3/31/2015,AA-2015-1206-PMLA,361 N GENESEE AVE 90036,34.0778899,-118.358686,5,Wilshire,"DEMOLITION OF EXISTING DUPLEX AND CONSTRUCTION OF A 3-STORY, 4-UNIT CONDOMINIUM BLDG. OVER PARKING IN THE RD1.5-1-O ZONE.",,PMLA-PARCEL MAP
3/31/2015,ENV-2015-1207-CE,361 N GENESEE AVE 90036,34.0778899,-118.358686,5,Wilshire,"DEMOLITION OF EXISTING DUPLEX AND CONSTRUCTION OF A 3-STORY, 4-UNIT CONDOMINIUM BLDG. OVER PARKING IN THE RD1.5-1-O ZONE.",,CE-CATEGORICAL EXEMPTION
3/27/2015,DIR-2015-1211-CWC,6414 W MOORE DR 90048,34.05964,-118.370273,5,Wilshire,"PURSUANT TO LAMC 12.20.3.I, CONFORMING WORK ON A CONTRIBUTING STRUCTURE IN THE CARTHAY CIRCLE HPOZ FOR THE PLANTING OF A TREE IN THE PARKWAY.",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
3/27/2015,DIR-2015-1182-CLQ,5340 N CARTWRIGHT AVE 91601,34.167929,-118.362858,2,North Hollywood - Valley Village,"REQUESTING THAT THE REQUIREMENTS DUE TO NOISE MITIGATION, ADDITIONAL STC REQUIREMENTS, POSITIONING OF THE BEDROOMS, AND NO OPEN SPACE ON THE ROOF TO BE WAIVED.",,CLQ-CLARIFICATION OF 'Q' CONDITIONS
3/27/2015,ENV-2015-1183-CE,5340 N CARTWRIGHT AVE 91601,34.167929,-118.362858,2,North Hollywood - Valley Village,"REQUESTING THAT THE REQUIREMENTS DUE TO NOISE MITIGATION, ADDITIONAL STC REQUIREMENTS, POSITIONING OF THE BEDROOMS, AND NO OPEN SPACE ON THE ROOF TO BE WAIVED.",,CE-CATEGORICAL EXEMPTION
3/31/2015,ENV-2015-1204-EAF,11748 W GILMORE ST 91606,34.1873013,-118.3895241,2,North Hollywood - Valley Village,DEMOLITION OF SFD AND REPLACE WITH SURFACE PARKING,,EAF-ENVIRONMENTAL ASSESSMENT
3/31/2015,ZA-2015-1203-CU,11748 W GILMORE ST 91606,34.1873013,-118.3895241,2,North Hollywood - Valley Village,DEMOLITION OF SFD AND REPLACE WITH SURFACE PARKING,,CU-CONDITIONAL USE
3/25/2015,ENV-2015-1141-CE,5156 N LANKERSHIM BLVD 91601,34.164487,-118.374037,2,North Hollywood - Valley Village,"CONDITIONAL USE FOR THE CONTINUED USE OF AN ON SITE CONSUMPTION OF BEER AND WINE IN A 3,400 SF RESTAURANT, AND THE ADDITION OF A FULL LINE OF ALCOHOLIC BEVERAGES.",,CE-CATEGORICAL EXEMPTION
3/25/2015,ZA-2009-2296-CUB-PA1,5156 N LANKERSHIM BLVD 91601,34.164487,-118.374037,2,North Hollywood - Valley Village,CUB-Conditional Use Beverage-Alcohol,,()-
3/25/2015,ENV-2015-1140-CE,11051 W VICTORY BLVD 91606,34.1868883,-118.406367,2,North Hollywood - Valley Village,SALE OF BEER AND WINE FOR OFF-SITE CONSUMPTION FOR AN EXITING TARGET STORE.,,CE-CATEGORICAL EXEMPTION
3/25/2015,ZA-2005-595-CUB-PA1,11051 W VICTORY BLVD 91606,34.1868883,-118.406367,2,North Hollywood - Valley Village,CUB-Conditional Use Beverage-Alcohol,,()-
3/26/2015,ENV-2015-1149-EAF,12825 W VANOWEN ST 91605,34.1943092,-118.4129085,2,North Hollywood - Valley Village,CONDITIONAL USE FOR A 60-FOOT MONOPINE.,,EAF-ENVIRONMENTAL ASSESSMENT
